"term","estimate","std.error","statistic","p.value"
"Lymphocytes",-0.149653043257094,0.123951216172254,-1.20735437600807,0.227295697992037
"Mean_Corpuscular_Volume",-0.0182315155966352,0.0110406100974678,-1.65131414257774,0.0986744459549439
"Phosphorus",0.518022507586253,0.309668134262162,1.67283117076457,0.0943605366753909
"Platelets",-0.000133027637981138,0.000688270754750999,-0.193278062539887,0.846741205951738
"Potassium",-0.0801202846339254,0.129266286694039,-0.619808046498332,0.535384170485494
"Red_Blood_Cells",-0.206352155272428,0.258802039006063,-0.797335894511996,0.425255979077181
"Serum_Urea",0.0565983140314477,0.0374540129224161,1.5111415203676,0.130752398060088
"Sodium",-0.0298516003696821,0.0170642071938619,-1.74936931030818,0.0802272022311061
"Total_Bilirubin",-0.00356548053718092,0.00916595823996265,-0.388991575549164,0.697282378327994
"Total_Neutrophils",-0.0198924237485193,0.200946215953643,-0.0989937713139537,0.921143215584309
"Total_Protein",-0.00246780381916823,0.00961616504486198,-0.256630767843029,0.797463820953108
"Uric_Acid",-1.13065842175507e-06,1.70797920895852e-06,-0.661986056870394,0.507980157601639
"White_Blood_Cells",-0.0140184921127212,0.0743828327059715,-0.188464079717628,0.850512871165124
"non_target_count",0.0264460824206269,0.0169004849428248,1.56481204593214,0.117626986430399
"target_count",0.0079475015020478,0.0181465964054787,0.437960999653265,0.66141455525388
"target_LSSLD",0.0033712544792299,0.00100231249312726,3.36347646302546,0.00076967399130158
"target_LSLD",-0.00265429802508526,0.00241836049593678,-1.09756094244216,0.272396255713825
"ELIGIBLE",-0.266829767161286,0.138776103782228,-1.92273568639745,0.0545132526700158
"OTANY",-0.00505582446212971,0.120373866049199,-0.04200101424061,0.966497889585006
"Resection",0.148510392675872,0.0801784080199015,1.85224920703102,0.0639900457420459
"Diastolic_blood_pressure",0.00174167384996556,0.00712783694729323,0.244348160998121,0.806961186544015
"Pulse",0.00481075373737826,0.00574417641602618,0.837501042613579,0.402310991141134
"Respiration",-0.00407789655596763,0.0163303724874533,-0.249712403014731,0.802809765796188
"Systolic_blood_pressure",-0.000299792909974117,0.00452343073717083,-0.0662755610494043,0.947158439893881
"Temperature",-0.0420084457108028,0.13690088492831,-0.306852988808663,0.758955273318276
"W",-17.8476586154186,8.62048532508578,-2.07037747207591,0.0384170097876709
"AGE:W",-0.00640018168721349,0.00915368672206565,-0.6991916898123,0.484432243300204
"SEXCD:W",-0.125272025950418,0.235208745320467,-0.532599354584956,0.594310949009991
"B_METANM:W",0.103785957505264,0.0954873930994965,1.08690743496496,0.277077720160595
"LIVRONLY:W",-0.184013307152136,0.268277228811248,-0.68590729063182,0.492771572450689
"PRADJYN:W",-0.256015500213483,0.244214812421666,-1.04832093383198,0.294490767941948
"B_LDHYN:W",0.372427458162576,0.26182690937439,1.42241857054516,0.154904775214591
"B_LDH2YN:W",-0.38153885029708,0.312365678289064,-1.22144933587743,0.221915937145326
"B_LDHNM:W",-2.48345218209357e-05,7.5608813105819e-05,-0.328460675426531,0.742563372857806
"B_ECOGI:W",0.0651752671215142,0.0823325479852612,0.791609985557371,0.428588122686816
"DIAGTYPE:W",-0.232015573961104,0.16942660877102,-1.36941638414467,0.170869155654864
"TUMCAT:W",NA,0,NA,NA
"KRAS:W",-0.152242024471742,0.14613873096723,-1.04176369579862,0.297521249616239
"B_WEIGHT:W",-0.0234403300955478,0.0503363579939242,-0.465673938872915,0.641448909365806
"B_HEIGHT:W",-0.0158067513745221,0.0272615062376286,-0.579819443457762,0.562036384261755
"B_BSA:W",3.00666290778825,4.04375531054403,0.743532354677451,0.457159440533872
"DIAGMONS:W",-0.0045781289554103,0.00538904811558198,-0.849524601974332,0.395589446576357
"METMONS:W",-0.00960773444031536,0.0141816564959115,-0.677476177982818,0.498103879579606
"HDIFFER:W",-0.0573640446020463,0.0778307995381681,-0.737035273213595,0.461100899143576
"BIOPTPCT:W",-0.0111463382910231,0.00454662542470252,-2.45156291751314,0.0142237317666126
"CHILDPOT:W",0.0833762808892845,0.41196998779981,0.202384356526961,0.839616257045756
"Absolute_Neutrophil_Count:W",0.483618513302943,0.253797286034546,1.90553067315745,0.0567111241800869
"Alanine_Amino_Transferase:W",-0.0151317073735941,0.00497402973328845,-3.04214252526998,0.00234900642288468
"Albumin:W",0.00891308415062289,0.0175715925876373,0.507243956754027,0.611983656092729
"Alkaline_Phosphatase:W",0.00036791342625852,0.000290771849624659,1.26529932912501,0.205764046979386
"Aspartate_Amino_Transferase:W",0.00384110043006576,0.0051783928979164,0.741755310148691,0.458235601733913
"Bicarbonate:W",0.0461162002921307,0.0281131063337374,1.64038081543442,0.100926011691039
"Calcium:W",0.301471861657873,0.309739315955984,0.973308347141548,0.330400075118136
"Chloride:W",-0.000455042388853974,0.0205631918327174,-0.0221289765011078,0.982345072226796
"Creatinine:W",-0.00760050515620543,0.00442812294046277,-1.71641692391926,0.0860857612089612
"Hematocrit:W",-2.67148017531943,6.4541811739558,-0.413914655215987,0.678936610651361
"Hemoglobin:W",-0.00563891368675182,0.0103621565588788,-0.544183409574152,0.586315267223268
"Lactate_Dehydrogenase:W",NA,0,NA,NA
"Lymphocytes:W",-0.0639588826294646,0.150073714155705,-0.426183112674253,0.669974421838589
"Mean_Corpuscular_Volume:W",0.0307801915806298,0.0234715980109163,1.31138031446833,0.189729306215112
"Phosphorus:W",-0.359207160168227,0.41749040705214,-0.860396200967958,0.389570679280584
"Platelets:W",-0.00141518701002973,0.000957156244630971,-1.47853291243516,0.139265194438486
"Potassium:W",0.179474785273313,0.178244377225183,1.00690292769558,0.313981424944283
"Red_Blood_Cells:W",0.494781888853749,0.499436239542403,0.990680791019654,0.321841473646261
"Serum_Urea:W",-0.0656257065319503,0.0543111651549917,-1.20832809137255,0.226921087248388
"Sodium:W",0.0113167206852469,0.0239225900019928,0.473055830673191,0.636173347825796
"Total_Bilirubin:W",-0.00626512587671978,0.0125714402976912,-0.498361820790764,0.61822904166867
"Total_Neutrophils:W",-0.403433580498961,0.241824789475812,-1.66828876962308,0.0952584162155416
"Total_Protein:W",0.00094143481604227,0.0119446720843767,0.0788162964535159,0.937178741675737
"Uric_Acid:W",1.53385648488872e-06,4.8580055159047e-06,0.31573790516849,0.752201453140011
"White_Blood_Cells:W",0.0141959521032908,0.0743829882101547,0.190849446155388,0.848643548170898
"non_target_count:W",-0.0178140838181449,0.0234881825403672,-0.758427510835685,0.448195093612086
"target_count:W",0.0394678128438231,0.0259250014603705,1.52238420908691,0.127912839144493
"target_LSSLD:W",-0.006100896474611,0.00143651246460672,-4.24701951770483,2.16633094238885e-05
"target_LSLD:W",0.00404855765382688,0.00359970737046045,1.12469076988028,0.260720094348129
"ELIGIBLE:W",-0.000352189898610494,0.203980602226393,-0.00172658524764825,0.998622384972459
"OTANY:W",0.276478347824471,0.173222655676876,1.59608653235409,0.110469475094926
"Resection:W",-0.187780568140776,0.118173072648567,-1.58903008893756,0.112053599782865
"Diastolic_blood_pressure:W",0.00891827633607957,0.0103186976839805,0.8642831304114,0.387432374971013
"Pulse:W",-0.0073290809992911,0.00790215778754413,-0.927478442767069,0.353678179337562
"Respiration:W",0.00448582008566695,0.026289318962306,0.170632799278627,0.864512506032539
"Systolic_blood_pressure:W",-0.00668422074249529,0.00643491685952226,-1.03874236270887,0.298924573535437
"Temperature:W",0.36411391096408,0.188032080234956,1.93644568793315,0.0528131383919021
