"term","estimate","std.error","statistic","p.value"
"SEXCD:W",-0.167150583034571,0.259410448863147,-0.644347919550272,0.519349848351163
"B_METANM:W",0.0287863076779904,0.105479364761402,0.272909376569588,0.784922878572478
"LIVRONLY:W",0.0200322394329367,0.286657520997763,0.0698821344830266,0.944287472978471
"PRADJYN:W",-0.112806774844849,0.259224947236163,-0.435169438927799,0.663439443735888
"B_LDHYN:W",0.245693072604316,0.280494858560047,0.875927187634062,0.381069618305842
"B_LDH2YN:W",-0.134919800060242,0.330940474127956,-0.407686005816491,0.683504212773088
"B_LDHNM:W",-6.72997203510853e-05,7.81626664177622e-05,-0.861021296169492,0.38922631404386
"B_ECOGI:W",0.101859991450243,0.0876600111698783,1.16198925930829,0.245239827812589
"DIAGTYPE:W",-0.0619836517397044,0.184852859180001,-0.335313459660084,0.737388641529672
"TUMCAT:W",NA,0,NA,NA
"KRAS:W",-0.222790089512205,0.158086056731172,-1.40929626634349,0.158747582386815
"B_WEIGHT:W",-0.0456084251408073,0.0477750571781388,-0.954649305195957,0.339755074407341
"B_HEIGHT:W",-0.00363733520511165,0.0267630572437031,-0.135908807876105,0.891893372409463
"B_BSA:W",3.64959320133339,3.833740745097,0.951966615374524,0.341113913249238
"DIAGMONS:W",0.00943357910197202,0.00613554783150465,1.53752841001951,0.124163963424526
"METMONS:W",-0.0340056913445394,0.0150657855083959,-2.25714691912935,0.0239988959298273
"HDIFFER:W",-0.0374713703026551,0.0824974013794205,-0.454212734899582,0.649675717939652
"BIOPTPCT:W",-0.00375241893327315,0.00490054917947597,-0.765713963036773,0.443846516995848
"CHILDPOT:W",0.316822909225049,0.434033287535802,0.729950716507925,0.465420309915768
"Absolute_Neutrophil_Count:W",0.218473965243562,0.342520305497999,0.637842375289014,0.52357629198652
"Alanine_Amino_Transferase:W",-0.00682037094573454,0.00536913838253269,-1.27029151789477,0.203980808458694
"Albumin:W",0.0154874933773653,0.0188793255427756,0.820341454586112,0.412021480480083
"Alkaline_Phosphatase:W",0.000439820457562543,0.000293840774211971,1.49679859353102,0.134445672383754
"Aspartate_Amino_Transferase:W",-0.00418552112493038,0.00571441464058415,-0.732449671258457,0.463894150781834
"Bicarbonate:W",0.0548704282558754,0.0298877019611591,1.8358864902756,0.0663744461469637
"Calcium:W",-0.0478177118787483,0.339508406062754,-0.140843970354919,0.887993205944516
"Chloride:W",-0.00424397244853612,0.0223646147260374,-0.189762824020178,0.849494988646568
"Creatinine:W",-0.0135882600952829,0.00490210804064019,-2.77192179010162,0.00557264238544123
"Hematocrit:W",-10.9220879107631,6.100043980932,-1.79049330544243,0.0733746425131736
"Hemoglobin:W",-0.0026856169717372,0.0106021223327469,-0.253309374052598,0.800029152838504
"Lactate_Dehydrogenase:W",NA,0,NA,NA
"Lymphocytes:W",0.0357217819412423,0.179489422788556,0.199018869113662,0.842247984418398
"Mean_Corpuscular_Volume:W",0.0461810643273807,0.0232137794760233,1.98938153845562,0.0466591058034296
"Phosphorus:W",-1.07061155925206,0.43526315508636,-2.45968799964161,0.013905784543979
"Platelets:W",-0.000964088475674582,0.00107764659055873,-0.894623974242546,0.370988131626042
"Potassium:W",-0.110707680336087,0.18489163043041,-0.598770642448063,0.549325841897484
"Red_Blood_Cells:W",1.05668313355244,0.502058775009496,2.10470005933559,0.0353174253248909
"Serum_Urea:W",-0.146180469950366,0.0598011562071051,-2.44444220182147,0.0145076324433379
"Sodium:W",-0.00620274742935208,0.0250546638533504,-0.247568575082784,0.804468227362983
"Total_Bilirubin:W",-0.000998563161766236,0.0138786847265759,-0.0719494088553014,0.942642169326401
"Total_Neutrophils:W",-4.46361457058781e-05,0.325776155631889,-0.000137014772058133,0.999890678029115
"Total_Protein:W",0.0151236916940348,0.0127681980367512,1.18448129097808,0.23622259795564
"Uric_Acid:W",0.000661375229571691,0.000782787292926255,0.844897759005904,0.398167925794186
"White_Blood_Cells:W",-0.0913476752076015,0.100601008309855,-0.908019479548821,0.363867930004403
"non_target_count:W",-0.0541619386191263,0.0268861123373388,-2.01449499055717,0.0439575902863844
"target_count:W",0.01402265198488,0.0270553551700389,0.518294877178649,0.604252546622218
"target_LSSLD:W",-0.00393104199411972,0.00151454726103355,-2.59552283065575,0.00944471280449804
"target_LSLD:W",0.00530331600673605,0.00390384343575456,1.35848583428423,0.174309574511364
"ELIGIBLE:W",0.327240589448093,0.219829800885128,1.48860886072082,0.136590396966687
"OTANY:W",-0.000918957832656424,0.185390145854472,-0.00495688607623078,0.99604499332635
"Resection:W",-0.0223901284333026,0.142079164767143,-0.157589105130216,0.874780589140644
"Diastolic_blood_pressure:W",-0.00296365119768723,0.0110192268977582,-0.268952733724918,0.787966055841273
"Pulse:W",0.00701854430934871,0.00875803216224912,0.801383710327264,0.422909542599505
"Respiration:W",-0.0129949317581337,0.0272150547598771,-0.477490560749927,0.633012840820105
"Systolic_blood_pressure:W",-0.00207590567358535,0.0068873272343129,-0.301409473219613,0.763102271422762
"Temperature:W",0.113580179506253,0.216167321541175,0.525427149193865,0.599286284416516
